"lancamento_id","data","tipo","categoria","subcategoria","produto_id","quantidade","unidade","valor_unitario","valor_total","canal_venda","atividade","talhao_id","natureza_alocacao","evento_id","observacao"
"L2016_000139",2016-09-09,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",37.81,415.91,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_002023",2016-09-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1282.05,1282.05,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2016_000146",2016-09-12,"receita","venda_produto","cafe_torrado","CAF_TORRADO",54,"pacote_250g",19.7,1063.8,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2016_000145",2016-09-13,"receita","venda_produto","feira_local","HORTA_AVULSO",27.9,"kg",9.09,253.61,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000143",2016-09-14,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",43.52,217.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000144",2016-09-15,"receita","venda_produto","feira_local","HORTA_AVULSO",19.9,"kg",13.23,263.28,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_002024",2016-09-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,8622.88,8622.88,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2016_000148",2016-09-19,"receita","venda_produto","feira_local","HORTA_AVULSO",8.7,"kg",9.54,83,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000149",2016-09-19,"receita","venda_produto","cafe_torrado","CAF_TORRADO",91,"pacote_250g",20.71,1884.61,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2016_000147",2016-09-21,"receita","venda_produto","feira_local","HORTA_AVULSO",7.4,"kg",11.4,84.36,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_002025",2016-09-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,976.75,976.75,NA,"geral",NA,"compartilhado",NA,""
"L2016_000152",2016-09-27,"receita","venda_produto","feira_local","HORTA_AVULSO",26.8,"kg",9.68,259.42,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000150",2016-09-29,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",47.19,566.28,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000151",2016-09-30,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",43.56,522.72,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000156",2016-10-03,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",42.82,256.92,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000157",2016-10-03,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",47.85,191.4,"feira_e_csa","agrofloresta","T31","direto",NA,""
"L2016_000158",2016-10-03,"receita","venda_produto","cafe_verde","CAF_SACA",22,"saca_60kg",795.96,17511.12,"cooperativa","cafeicultura","T24","direto",NA,"venda de safra"
"L2016_000153",2016-10-07,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",39.63,356.67,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000154",2016-10-07,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",41.78,417.8,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000155",2016-10-07,"receita","venda_produto","feira_local","HORTA_AVULSO",9,"kg",11.75,105.75,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_002026",2016-10-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6557.54,6557.54,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2016_000161",2016-10-10,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",51.09,204.36,"feira_e_csa","agrofloresta","T03","direto",NA,""
"L2016_002027",2016-10-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1386.13,1386.13,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2016_000159",2016-10-14,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",32.53,487.95,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000160",2016-10-14,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",40.53,486.36,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_002028",2016-10-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,8050.23,8050.23,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2016_000164",2016-10-17,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",44.73,357.84,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000166",2016-10-17,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",45.49,181.96,"feira_e_csa","agrofloresta","T27","direto",NA,""
"L2016_000167",2016-10-17,"receita","venda_produto","cafe_verde","CAF_SACA",9,"saca_60kg",722.48,6502.32,"cooperativa","cafeicultura","T26","direto",NA,"venda de safra"
"L2016_000168",2016-10-17,"receita","venda_produto","cafe_torrado","CAF_TORRADO",57,"pacote_250g",19.4,1105.8,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2016_000162",2016-10-18,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",41.1,246.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000165",2016-10-18,"receita","venda_produto","feira_local","HORTA_AVULSO",8.4,"kg",8.78,73.75,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000163",2016-10-21,"receita","venda_produto","feira_local","HORTA_AVULSO",23.9,"kg",10.62,253.82,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000173",2016-10-24,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",9,"caixa",54.4,489.6,"feira_e_csa","agrofloresta","T35","direto",NA,""
"L2016_000174",2016-10-24,"receita","venda_produto","cafe_verde","CAF_SACA",9,"saca_60kg",786.5,7078.5,"cooperativa","cafeicultura","T16","direto",NA,"venda de safra"
"L2016_000171",2016-10-26,"receita","venda_produto","feira_local","HORTA_AVULSO",17.2,"kg",12.04,207.09,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_002029",2016-10-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,855.5,855.5,NA,"geral",NA,"compartilhado",NA,""
"L2016_000169",2016-10-28,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",36.89,258.23,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000170",2016-10-28,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",44.57,311.99,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000172",2016-10-28,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",38.26,459.12,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000178",2016-10-31,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",45.54,273.24,"feira_e_csa","agrofloresta","T27","direto",NA,""
"L2016_000176",2016-11-01,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",42.64,341.12,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000175",2016-11-03,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",40.19,562.66,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000177",2016-11-03,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",42.2,548.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000181",2016-11-07,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",42.66,554.58,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_002030",2016-11-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6396.76,6396.76,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2016_000182",2016-11-09,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",31.28,406.64,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000179",2016-11-10,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",46.63,699.45,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000180",2016-11-11,"receita","venda_produto","feira_local","HORTA_AVULSO",7.2,"kg",9.46,68.11,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_002031",2016-11-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1255.53,1255.53,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2016_000185",2016-11-14,"receita","venda_produto","feira_local","HORTA_AVULSO",18.8,"kg",11.32,212.82,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000186",2016-11-14,"receita","venda_produto","feira_local","HORTA_AVULSO",17,"kg",11.31,192.27,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000187",2016-11-14,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",56.59,339.54,"feira_e_csa","agrofloresta","T02","direto",NA,""
"L2016_000188",2016-11-14,"receita","venda_produto","cafe_verde","CAF_SACA",17,"saca_60kg",799.44,13590.48,"cooperativa","cafeicultura","T22","direto",NA,"venda de safra"
"L2016_000189",2016-11-14,"receita","venda_produto","mudas","MUDA",51,"unidade",11.4,581.4,"viveiro","viveiro",NA,"direto",NA,""
"L2016_000184",2016-11-15,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",42.17,337.36,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000183",2016-11-17,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",38.01,342.09,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000191",2016-11-21,"receita","venda_produto","feira_local","HORTA_AVULSO",20,"kg",8.25,165,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000193",2016-11-21,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",44.16,176.64,"feira_e_csa","agrofloresta","T02","direto",NA,""
"L2016_000190",2016-11-25,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",41.3,619.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000192",2016-11-25,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",37.94,189.7,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_002032",2016-11-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,848.24,848.24,NA,"geral",NA,"compartilhado",NA,""
"L2016_000195",2016-11-28,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",50.97,611.64,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000197",2016-11-28,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",49.33,147.99,"feira_e_csa","agrofloresta","T35","direto",NA,""
"L2016_000198",2016-11-28,"receita","venda_produto","cafe_torrado","CAF_TORRADO",88,"pacote_250g",18.06,1589.28,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2016_000199",2016-11-28,"receita","venda_produto","mudas","MUDA",69,"unidade",13.99,965.31,"viveiro","viveiro",NA,"direto",NA,""
"L2016_000194",2016-11-30,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",46.83,608.79,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000196",2016-12-01,"receita","venda_produto","feira_local","HORTA_AVULSO",27.2,"kg",11.72,318.78,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000200",2016-12-05,"receita","venda_produto","feira_local","HORTA_AVULSO",7.1,"kg",8.93,63.4,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000203",2016-12-05,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",10,"caixa",56.89,568.9,"feira_e_csa","agrofloresta","T09","direto",NA,""
"L2016_000201",2016-12-08,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",39.29,275.03,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000202",2016-12-08,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",36.06,324.54,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_002033",2016-12-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6243.85,6243.85,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2016_002034",2016-12-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1289.46,1289.46,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2016_000205",2016-12-12,"receita","venda_produto","feira_local","HORTA_AVULSO",22.1,"kg",10.72,236.91,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000206",2016-12-13,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",44.06,396.54,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000204",2016-12-14,"receita","venda_produto","feira_local","HORTA_AVULSO",24.3,"kg",12.41,301.56,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000209",2016-12-19,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",46.19,184.76,"feira_e_csa","agrofloresta","T04","direto",NA,""
"L2016_000207",2016-12-22,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",37.08,556.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000208",2016-12-23,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",38.29,268.03,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000210",2016-12-26,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",40.51,405.1,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000212",2016-12-26,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",44.04,396.36,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000214",2016-12-26,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",45.66,273.96,"feira_e_csa","agrofloresta","T06","direto",NA,""
"L2016_002035",2016-12-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,989.69,989.69,NA,"geral",NA,"compartilhado",NA,""
"L2016_000213",2016-12-27,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",38.22,267.54,"feira_e_csa","horta",NA,"direto",NA,""
"L2016_000211",2016-12-30,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",47.13,565.56,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000216",2017-01-02,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",39.17,470.04,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000215",2017-01-04,"receita","venda_produto","feira_local","HORTA_AVULSO",12.3,"kg",10.61,130.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000217",2017-01-06,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",47.29,662.06,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_002036",2017-01-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5549.24,5549.24,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2017_000218",2017-01-09,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",38.81,504.53,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000219",2017-01-09,"receita","venda_produto","feira_local","HORTA_AVULSO",24.7,"kg",12.6,311.22,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000220",2017-01-09,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",49.25,295.5,"feira_e_csa","agrofloresta","T13","direto",NA,""
"L2017_002037",2017-01-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,898.22,898.22,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2017_000221",2017-01-16,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",40.85,571.9,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000222",2017-01-19,"receita","venda_produto","feira_local","HORTA_AVULSO",10.4,"kg",10.16,105.66,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000223",2017-01-24,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",39.3,353.7,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000224",2017-01-24,"receita","venda_produto","feira_local","HORTA_AVULSO",21.7,"kg",11.47,248.9,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000225",2017-01-24,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",36.43,473.59,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_002038",2017-01-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,957.5,957.5,NA,"geral",NA,"compartilhado",NA,""
"L2017_000229",2017-01-30,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",48.22,192.88,"feira_e_csa","agrofloresta","T29","direto",NA,""
"L2017_000228",2017-01-31,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",40.14,561.96,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000226",2017-02-01,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",48.6,729,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000227",2017-02-03,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",37.35,186.75,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000232",2017-02-06,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",45.22,271.32,"feira_e_csa","agrofloresta","T36","direto",NA,""
"L2017_000230",2017-02-08,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",44.91,224.55,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_002039",2017-02-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5585.8,5585.8,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2017_000231",2017-02-10,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",49.32,690.48,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_002040",2017-02-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1171.42,1171.42,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2017_000233",2017-02-13,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",37.63,451.56,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000234",2017-02-13,"receita","venda_produto","feira_local","HORTA_AVULSO",8.5,"kg",11.15,94.78,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000235",2017-02-15,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",47.77,429.93,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_002041",2017-02-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,8464.2,8464.2,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2017_000236",2017-02-21,"receita","venda_produto","feira_local","HORTA_AVULSO",8.9,"kg",10.71,95.32,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000237",2017-02-21,"receita","venda_produto","feira_local","HORTA_AVULSO",11.5,"kg",10.9,125.35,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000238",2017-02-21,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",38.33,574.95,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_002042",2017-02-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,789.89,789.89,NA,"geral",NA,"compartilhado",NA,""
"L2017_000240",2017-02-27,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",37.96,189.8,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000241",2017-02-27,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",44.85,134.55,"feira_e_csa","agrofloresta","T29","direto",NA,""
"L2017_000239",2017-02-28,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",43.08,215.4,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000243",2017-03-07,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",41.23,247.38,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_002043",2017-03-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6069.73,6069.73,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2017_000242",2017-03-10,"receita","venda_produto","feira_local","HORTA_AVULSO",16.1,"kg",9.85,158.58,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_002044",2017-03-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1373.26,1373.26,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2017_000245",2017-03-13,"receita","venda_produto","feira_local","HORTA_AVULSO",15.7,"kg",9.43,148.05,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000246",2017-03-13,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",9,"caixa",47.42,426.78,"feira_e_csa","agrofloresta","T30","direto",NA,""
"L2017_000244",2017-03-16,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",40.39,525.07,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_002045",2017-03-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,9312.18,9312.18,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2017_000247",2017-03-21,"receita","venda_produto","feira_local","HORTA_AVULSO",24.8,"kg",11.25,279,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000248",2017-03-23,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",42.16,505.92,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_002046",2017-03-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,998.77,998.77,NA,"geral",NA,"compartilhado",NA,""
"L2017_000252",2017-03-27,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",9,"caixa",40.98,368.82,"feira_e_csa","agrofloresta","T27","direto",NA,""
"L2017_000249",2017-03-29,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",43.68,349.44,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000251",2017-03-29,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",38.97,506.61,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000250",2017-03-30,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",42.44,339.52,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000253",2017-04-03,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",42.18,337.44,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_000254",2017-04-07,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",45.09,225.45,"feira_e_csa","horta",NA,"direto",NA,""
"L2017_002047",2017-04-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6850.17,6850.17,NA,"cafeicultura",NA,"compartilhado",NA,""
