"talhao_id","ano_mes","temperatura_min_c","temperatura_max_c","amplitude_termica_c","umidade_relativa_pct","umidade_solo_pct","chuva_mm","sombreamento_pct"
"T09","2025-02",13.3,20.9,7.6,69,40.4,205,24
"T10","2025-02",13.8,19.6,5.8,77,46,205,42
"T11","2025-02",13.3,20.2,7,75,46,205,41
"T12","2025-02",12.9,23.4,10.5,70,42.6,205,14
"T13","2025-02",14,21.3,7.3,71,45.6,205,23
"T14","2025-02",13.6,21.4,7.8,76,46,205,28
"T15","2025-02",12.2,23.8,11.6,74,42,205,6
"T16","2025-02",14.3,20.9,6.7,80,46,205,39
"T17","2025-02",14.1,20.8,6.7,78,46,205,43
"T18","2025-02",13.4,22.5,9.1,69,43.6,205,4
"T19","2025-02",13.2,22.4,9.2,71,46,205,24
"T20","2025-02",12.7,20.7,8.1,73,46,205,38
"T21","2025-02",13.4,18.7,5.3,83,46,205,48
"T22","2025-02",13.5,20.6,7.2,75,46,205,33
"T23","2025-02",12.9,23.6,10.7,68,46,205,5
"T24","2025-02",14,21.6,7.7,75,46,205,31
"T25","2025-02",14.5,19.1,4.6,83,46,205,49
"T26","2025-02",13.8,19.3,5.6,86,46,205,45
"T27","2025-02",14.2,20.2,6,79,46,205,53
"T28","2025-02",13.4,24.5,11.1,75,46,205,6
"T29","2025-02",15.2,20,4.8,81,46,205,50
"T30","2025-02",14.1,21.7,7.6,83,46,205,42
"T31","2025-02",13.4,21.4,8,78,46,205,38
"T32","2025-02",14.1,20.2,6.1,76,46,205,36
"T33","2025-02",14.4,22.3,7.9,78,46,205,34
"T34","2025-02",13.8,21.3,7.5,83,46,205,42
"T35","2025-02",13.9,20.1,6.2,81,46,205,51
"T36","2025-02",13.5,21,7.5,78,46,205,29
"T01","2025-03",12.2,21.5,9.3,68,46,296.5,15
"T02","2025-03",13.6,17.5,4,82,46,296.5,52
"T03","2025-03",12.5,19.7,7.2,71,46,296.5,20
"T04","2025-03",13.1,20.9,7.8,70,46,296.5,28
"T05","2025-03",12,22,10,67,46,296.5,2
"T06","2025-03",12.5,19.6,7.1,73,46,296.5,25
"T07","2025-03",11.8,21.7,9.9,66,46,296.5,13
"T08","2025-03",12.6,22,9.4,72,46,296.5,8
"T09","2025-03",12.3,20.3,8.1,70,46,296.5,24
"T10","2025-03",13,19.3,6.3,78,46,296.5,42
"T11","2025-03",12.5,18.3,5.8,71,46,296.5,41
"T12","2025-03",12.1,20.8,8.7,68,46,296.5,14
"T13","2025-03",11.5,20.5,9.1,79,46,296.5,23
"T14","2025-03",13.1,20.4,7.3,78,46,296.5,28
"T15","2025-03",12.2,22.8,10.6,76,46,296.5,6
"T16","2025-03",12.5,19.1,6.6,79,46,296.5,39
"T17","2025-03",13,18.6,5.5,81,46,296.5,43
"T18","2025-03",11.4,21.7,10.3,74,46,296.5,4
"T19","2025-03",13,19.8,6.8,73,46,296.5,24
"T20","2025-03",12.9,19.8,6.9,78,46,296.5,38
"T21","2025-03",13.3,18.1,4.8,82,46,296.5,48
"T22","2025-03",12.6,19.5,6.9,80,46,296.5,33
"T23","2025-03",12.1,21,8.9,71,46,296.5,5
"T24","2025-03",13.4,19.9,6.5,70,46,296.5,31
"T25","2025-03",13.6,19.8,6.2,84,46,296.5,49
"T26","2025-03",13.5,19.7,6.2,88,46,296.5,45
"T27","2025-03",13.2,18.1,4.9,86,46,296.5,53
"T28","2025-03",13.2,22,8.7,77,46,296.5,6
"T29","2025-03",12.7,18.7,6,84,46,296.5,50
"T30","2025-03",13.3,18.9,5.6,81,46,296.5,42
"T31","2025-03",12.9,19.6,6.8,81,46,296.5,38
"T32","2025-03",12.4,18.3,5.9,82,46,296.5,36
"T33","2025-03",13,19.9,6.8,82,46,296.5,34
"T34","2025-03",12.7,19,6.3,87,46,296.5,42
"T35","2025-03",13,18,5,82,46,296.5,51
"T36","2025-03",12.5,20.2,7.7,83,46,296.5,29
"T01","2025-04",12.2,21.7,9.6,68,46,306,15
"T02","2025-04",13.3,19.1,5.8,85,46,306,52
"T03","2025-04",11.8,21.7,9.9,67,46,306,20
"T04","2025-04",11.8,21.9,10.1,75,46,306,28
"T05","2025-04",12.4,23.4,11,67,46,306,2
"T06","2025-04",13,20.2,7.1,69,46,306,25
"T07","2025-04",12.6,22.8,10.2,74,46,306,13
"T08","2025-04",11.9,21.7,9.9,71,46,306,8
"T09","2025-04",12.1,19.9,7.7,78,46,306,24
"T10","2025-04",12.4,20.3,7.9,71,46,306,42
"T11","2025-04",12.4,20.4,8,79,46,306,41
"T12","2025-04",12.6,21.9,9.3,69,46,306,14
"T13","2025-04",12.7,21.2,8.5,71,46,306,23
"T14","2025-04",12.8,21.1,8.3,79,46,306,28
"T15","2025-04",12.1,21.7,9.6,72,46,306,6
"T16","2025-04",12.4,20.6,8.3,79,46,306,39
"T17","2025-04",12.7,19.7,7,74,46,306,43
"T18","2025-04",13,22.3,9.3,72,46,306,4
"T19","2025-04",12.4,19.5,7.1,77,46,306,24
"T20","2025-04",12.9,20.5,7.6,82,46,306,38
"T21","2025-04",12.9,18.4,5.5,79,46,306,48
"T22","2025-04",12.6,20.4,7.8,81,46,306,33
"T23","2025-04",12.8,23.3,10.5,70,46,306,5
"T24","2025-04",12.8,20.3,7.5,84,46,306,31
"T25","2025-04",13.2,18.9,5.7,81,46,306,49
"T26","2025-04",13,19.3,6.3,84,46,306,45
"T27","2025-04",13.3,17.2,3.9,87,46,306,53
"T28","2025-04",12.5,23.2,10.8,77,46,306,6
"T29","2025-04",13.7,18.8,5.1,89,46,306,50
"T30","2025-04",12.9,20.4,7.5,84,46,306,42
"T31","2025-04",12.5,20,7.4,85,46,306,38
"T32","2025-04",12.6,19.4,6.7,88,46,306,36
"T33","2025-04",12.6,21.2,8.5,83,46,306,34
"T34","2025-04",13.5,19.5,6.1,86,46,306,42
"T35","2025-04",13.4,20.4,7,89,46,306,51
"T36","2025-04",13,21.6,8.6,86,46,306,29
"T01","2025-05",13.4,20.2,6.8,64,46,349.6,15
"T02","2025-05",14.1,17.9,3.7,78,46,349.6,52
"T03","2025-05",13.3,20.6,7.3,66,46,349.6,20
"T04","2025-05",12.9,20,7.1,73,46,349.6,28
"T05","2025-05",12.9,22.8,9.9,61,46,349.6,2
"T06","2025-05",12.9,21.2,8.3,74,46,349.6,25
"T07","2025-05",12.3,20.9,8.6,71,46,349.6,13
"T08","2025-05",12.5,21.7,9.2,71,46,349.6,8
"T09","2025-05",13,20.2,7.2,74,46,349.6,24
"T10","2025-05",12.8,19.2,6.4,79,46,349.6,42
"T11","2025-05",13.6,18.5,4.9,80,46,349.6,41
"T12","2025-05",12.8,21.8,9,69,46,349.6,14
"T13","2025-05",13.5,19.6,6.2,78,46,349.6,23
"T14","2025-05",13,20.7,7.7,78,46,349.6,28
"T15","2025-05",12.6,20.9,8.3,68,46,349.6,6
"T16","2025-05",13.6,18.9,5.3,78,46,349.6,39
"T17","2025-05",13.7,19.4,5.6,79,46,349.6,43
"T18","2025-05",12.7,22.6,9.9,70,46,349.6,4
"T19","2025-05",13.9,20.8,6.9,69,46,349.6,24
"T20","2025-05",14,20.2,6.2,77,46,349.6,38
"T21","2025-05",13.9,18.5,4.6,79,46,349.6,48
"T22","2025-05",12.7,20.1,7.5,72,46,349.6,33
"T23","2025-05",12.9,22.2,9.3,66,46,349.6,5
"T24","2025-05",13.4,19.8,6.4,73,46,349.6,31
"T25","2025-05",14.1,19.4,5.3,81,46,349.6,49
"T26","2025-05",13.7,18.5,4.8,89,46,349.6,45
"T27","2025-05",15,17.7,2.6,85,46,349.6,53
"T28","2025-05",13,22.4,9.4,74,46,349.6,6
"T29","2025-05",14.2,18.7,4.5,84,46,349.6,50
"T30","2025-05",14.7,18.6,3.9,84,46,349.6,42
"T31","2025-05",13.6,19.8,6.2,85,46,349.6,38
"T32","2025-05",13.5,19.4,5.9,81,46,349.6,36
"T33","2025-05",13.9,19.2,5.3,81,46,349.6,34
"T34","2025-05",13.9,19.1,5.2,85,46,349.6,42
"T35","2025-05",14.8,19,4.1,88,46,349.6,51
"T36","2025-05",13.8,19.5,5.7,81,46,349.6,29
"T01","2025-06",14.7,24.9,10.2,65,46,247.8,15
"T02","2025-06",14.9,21.1,6.1,76,46,247.8,52
"T03","2025-06",14.7,22.8,8.1,67,46,247.8,20
"T04","2025-06",14.2,22.5,8.3,69,46,247.8,28
"T05","2025-06",13.7,23.5,9.8,65,46,247.8,2
"T06","2025-06",14.5,23.2,8.7,71,46,247.8,25
"T07","2025-06",13.8,23.6,9.8,72,45.9,247.8,13
"T08","2025-06",14.1,23.9,9.8,64,41.8,247.8,8
"T09","2025-06",13.8,23.4,9.6,66,46,247.8,24
"T10","2025-06",14.4,22.5,8,72,46,247.8,42
"T11","2025-06",14.3,21.5,7.2,77,46,247.8,41
"T12","2025-06",14.2,24.1,10,67,46,247.8,14
"T13","2025-06",14.8,22.4,7.6,71,46,247.8,23
"T14","2025-06",13.9,23.3,9.4,72,46,247.8,28
"T15","2025-06",14.4,25.1,10.7,67,46,247.8,6
"T16","2025-06",15,21.3,6.3,72,46,247.8,39
"T17","2025-06",15.1,21.7,6.6,71,46,247.8,43
"T18","2025-06",13.3,25.8,12.5,70,46,247.8,4
"T19","2025-06",14.2,23.1,8.9,71,46,247.8,24
"T20","2025-06",15.4,21.4,6,72,46,247.8,38
"T21","2025-06",14.7,20.6,6,80,46,247.8,48
"T22","2025-06",13.8,22.7,8.8,71,46,247.8,33
"T23","2025-06",14.4,25.5,11.1,71,46,247.8,5
"T24","2025-06",14.9,22.4,7.5,78,46,247.8,31
"T25","2025-06",15.5,21.9,6.4,85,46,247.8,49
"T26","2025-06",15.6,23.1,7.5,86,46,247.8,45
"T27","2025-06",15.4,22.1,6.7,82,46,247.8,53
"T28","2025-06",14.2,25.1,10.9,75,46,247.8,6
"T29","2025-06",14.7,21.3,6.5,88,46,247.8,50
"T30","2025-06",14.8,22.2,7.4,78,46,247.8,42
"T31","2025-06",15.2,22.7,7.5,80,46,247.8,38
"T32","2025-06",15,23.3,8.3,82,46,247.8,36
"T33","2025-06",15.8,23.1,7.4,83,46,247.8,34
"T34","2025-06",15.2,22.2,7,75,46,247.8,42
"T35","2025-06",15.9,21.4,5.5,87,46,247.8,51
"T36","2025-06",15.3,23.5,8.2,76,46,247.8,29
"T01","2025-07",15.3,25.8,10.5,64,37.9,187.9,15
"T02","2025-07",16.1,23.8,7.7,78,45.2,187.9,52
"T03","2025-07",15.4,26.2,10.8,66,38.8,187.9,20
"T04","2025-07",15.7,24.3,8.7,68,38.4,187.9,28
"T05","2025-07",15.2,27.2,12,67,37.7,187.9,2
"T06","2025-07",14.7,24.6,9.9,68,38.8,187.9,25
"T07","2025-07",14.8,26.3,11.4,60,36.5,187.9,13
"T08","2025-07",15.3,27.1,11.8,63,34.2,187.9,8
"T09","2025-07",15.7,25.6,9.9,66,40.5,187.9,24
"T10","2025-07",16.2,24.1,7.8,70,41.1,187.9,42
"T11","2025-07",16.7,22.9,6.2,70,44.1,187.9,41
"T12","2025-07",15.4,26.7,11.4,68,35.3,187.9,14
"T13","2025-07",16.9,26.7,9.9,60,46,187.9,23
"T14","2025-07",16.1,25.3,9.2,69,42.8,187.9,28
"T15","2025-07",15.3,27.4,12.1,69,42,187.9,6
"T16","2025-07",16.7,24.4,7.7,67,45.4,187.9,39
"T17","2025-07",16.9,25.3,8.3,71,46,187.9,43
"T18","2025-07",15.8,26.3,10.5,64,43.3,187.9,4
"T19","2025-07",15.1,25.6,10.5,71,42.4,187.9,24
"T20","2025-07",15.9,23.4,7.5,75,46,187.9,38
"T21","2025-07",16.4,23.9,7.5,78,46,187.9,48
"T22","2025-07",16,25.2,9.2,71,42,187.9,33
"T23","2025-07",15.7,26.2,10.5,70,39.4,187.9,5
"T24","2025-07",15.9,25.6,9.7,66,43.8,187.9,31
"T25","2025-07",16,23.2,7.2,83,46,187.9,49
"T26","2025-07",17.1,25.6,8.5,79,46,187.9,45
"T27","2025-07",16.6,23.8,7.1,80,46,187.9,53
"T28","2025-07",16.3,26.4,10.1,76,46,187.9,6
"T29","2025-07",16.7,23.9,7.2,84,46,187.9,50
"T30","2025-07",16.5,24.3,7.8,77,46,187.9,42
"T31","2025-07",16.8,24.8,7.9,80,46,187.9,38
"T32","2025-07",16.7,25.3,8.6,81,46,187.9,36
"T33","2025-07",16.6,25.4,8.8,77,46,187.9,34
"T34","2025-07",16.1,23.7,7.6,82,46,187.9,42
"T35","2025-07",17.1,23.8,6.7,89,46,187.9,51
"T36","2025-07",16.8,25,8.2,77,46,187.9,29
"T01","2025-08",17.7,29.3,11.6,63,30.8,105.1,15
"T02","2025-08",17.5,26.6,9.1,70,34,105.1,52
"T03","2025-08",16.5,29.1,12.6,58,30,105.1,20
"T04","2025-08",18,28.9,10.9,60,27.8,105.1,28
"T05","2025-08",17,30.4,13.4,60,22.1,105.1,2
"T06","2025-08",16.6,29.1,12.4,64,30.6,105.1,25
"T07","2025-08",16.8,29.3,12.5,60,28.4,105.1,13
"T08","2025-08",16.9,29.5,12.7,57,28.7,105.1,8
"T09","2025-08",17.5,29.4,11.8,56,28.8,105.1,24
"T10","2025-08",18.6,27.4,8.8,70,29.8,105.1,42
"T11","2025-08",18.3,28.1,9.7,68,32,105.1,41
"T12","2025-08",17.2,28.5,11.3,55,30.5,105.1,14
"T13","2025-08",17.6,29,11.4,63,38.2,105.1,23
"T14","2025-08",17.8,28.6,10.7,72,34.9,105.1,28
"T15","2025-08",17,29.9,13,60,30.9,105.1,6
"T16","2025-08",17.8,27.9,10.1,64,33.2,105.1,39
"T17","2025-08",17.9,27,9.1,69,34.5,105.1,43
"T18","2025-08",17.1,30.4,13.3,55,31.2,105.1,4
"T19","2025-08",18.4,29.2,10.8,62,34.4,105.1,24
"T20","2025-08",17.8,27.3,9.5,71,39.1,105.1,38
"T21","2025-08",18.2,27.4,9.2,69,39.1,105.1,48
"T22","2025-08",18,28.6,10.7,72,32.7,105.1,33
"T23","2025-08",17.7,30.5,12.8,58,32.2,105.1,5
"T24","2025-08",17.9,26.7,8.9,64,35.2,105.1,31
"T25","2025-08",18.6,27.2,8.6,77,42.6,105.1,49
"T26","2025-08",18.3,26.7,8.4,78,45.9,105.1,45
"T27","2025-08",18.2,26.6,8.5,79,42.8,105.1,53
"T28","2025-08",17.9,30,12.1,69,34.7,105.1,6
"T29","2025-08",18,26.3,8.3,81,43.8,105.1,50
"T30","2025-08",18.2,28.4,10.2,77,42.6,105.1,42
"T31","2025-08",17.9,27.2,9.3,72,42.3,105.1,38
"T32","2025-08",18.4,28.4,10,72,38.7,105.1,36
"T33","2025-08",17.8,27.6,9.7,70,41.3,105.1,34
"T34","2025-08",18.4,27.4,9,79,38.1,105.1,42
"T35","2025-08",17.5,27.6,10.1,71,41.3,105.1,51
"T36","2025-08",19.2,28.2,9,75,35,105.1,29
"T01","2025-09",16.9,31.1,14.2,55,25.4,83.7,15
"T02","2025-09",19.3,27.3,7.9,60,30.7,83.7,52
"T03","2025-09",17.2,29.1,11.9,57,29.2,83.7,20
"T04","2025-09",18.3,29.9,11.6,58,30.7,83.7,28
"T05","2025-09",16.7,30.8,14.2,52,19.8,83.7,2
"T06","2025-09",17.3,29.5,12.2,60,26,83.7,25
"T07","2025-09",17.4,30.8,13.4,58,24.4,83.7,13
"T08","2025-09",17,30.5,13.4,55,23.2,83.7,8
"T09","2025-09",18.2,29.7,11.5,64,27.5,83.7,24
"T10","2025-09",18,28.8,10.8,62,29.7,83.7,42
"T11","2025-09",18.3,27.6,9.4,58,29,83.7,41
"T12","2025-09",16.7,30.9,14.1,62,26.2,83.7,14
"T13","2025-09",18.7,29.8,11.1,60,31.1,83.7,23
"T14","2025-09",17.7,29.5,11.8,72,27.4,83.7,28
"T15","2025-09",16.9,30.5,13.6,59,25.6,83.7,6
"T16","2025-09",18.8,30.1,11.3,61,33.1,83.7,39
"T17","2025-09",18.4,27.2,8.8,66,29.9,83.7,43
"T18","2025-09",17.4,30.9,13.5,59,28.7,83.7,4
"T19","2025-09",17.9,29.9,12,63,33.8,83.7,24
"T20","2025-09",18.9,29,10.1,65,32.3,83.7,38
"T21","2025-09",18.7,27.9,9.1,68,34.7,83.7,48
"T22","2025-09",18.5,30.1,11.7,60,31.3,83.7,33
"T23","2025-09",17.3,30.5,13.2,59,26.7,83.7,5
"T24","2025-09",18.2,29.4,11.2,63,31.7,83.7,31
"T25","2025-09",18.1,27.8,9.7,73,37.5,83.7,49
"T26","2025-09",19.8,28.1,8.2,70,37.3,83.7,45
"T27","2025-09",19.1,27.7,8.7,69,39.2,83.7,53
"T28","2025-09",18.4,31.3,12.8,66,34.8,83.7,6
"T29","2025-09",18.7,28.3,9.5,73,38.2,83.7,50
"T30","2025-09",17.9,27.2,9.2,73,39.9,83.7,42
"T31","2025-09",18.7,27.7,9,71,39.8,83.7,38
"T32","2025-09",18.4,30.1,11.7,71,39.4,83.7,36
"T33","2025-09",18,29.6,11.5,67,38.6,83.7,34
"T34","2025-09",18.4,28.1,9.7,66,35.2,83.7,42
"T35","2025-09",18.7,28.3,9.6,75,41.7,83.7,51
"T36","2025-09",18.7,28.3,9.6,70,36.8,83.7,29
"T01","2025-10",18.6,31,12.3,57,27.4,77.8,15
"T02","2025-10",18.8,27.4,8.7,61,32.7,77.8,52
"T03","2025-10",18,29.2,11.2,56,26.9,77.8,20
"T04","2025-10",19.5,29.5,10,64,25.9,77.8,28
"T05","2025-10",18.5,30.3,11.7,54,25.5,77.8,2
"T06","2025-10",18.2,29.4,11.2,54,27.5,77.8,25
"T07","2025-10",18.6,30.2,11.6,56,26.3,77.8,13
"T08","2025-10",18.1,30.2,12,58,23.9,77.8,8
"T09","2025-10",17.8,29,11.2,55,27.7,77.8,24
"T10","2025-10",20.1,28.3,8.2,58,28.2,77.8,42
"T11","2025-10",18.9,27.2,8.3,57,26.3,77.8,41
"T12","2025-10",18.8,29.3,10.5,56,28.6,77.8,14
"T13","2025-10",18.4,30.1,11.6,63,33,77.8,23
"T14","2025-10",19.4,28.9,9.5,65,29.3,77.8,28
"T15","2025-10",18.5,30.5,12,56,28.1,77.8,6
"T16","2025-10",19.8,28.8,9,67,34.6,77.8,39
"T17","2025-10",19.4,28.4,9,66,31.5,77.8,43
"T18","2025-10",18.8,30.8,12,58,26.5,77.8,4
"T19","2025-10",18.6,29.2,10.6,65,29.7,77.8,24
"T20","2025-10",19.2,29.1,9.9,67,33.8,77.8,38
"T21","2025-10",19.2,27.9,8.7,68,34,77.8,48
"T22","2025-10",18.4,28.7,10.4,65,31,77.8,33
"T23","2025-10",17.9,31.2,13.2,56,26.9,77.8,5
"T24","2025-10",19.3,29,9.7,66,30.3,77.8,31
"T25","2025-10",19.9,27.8,7.8,71,37.1,77.8,49
"T26","2025-10",18.9,28.1,9.2,74,39,77.8,45
"T27","2025-10",19.5,27.5,8.1,72,39.4,77.8,53
"T28","2025-10",19.2,30.3,11.1,57,31.7,77.8,6
"T29","2025-10",18.2,27.2,9,71,39.9,77.8,50
"T30","2025-10",20.1,27.8,7.7,63,35.8,77.8,42
"T31","2025-10",19,28.9,9.8,72,37.7,77.8,38
"T32","2025-10",18.8,29.1,10.3,70,38.9,77.8,36
"T33","2025-10",19.5,27.1,7.6,69,35.1,77.8,34
"T34","2025-10",19.8,28.3,8.6,72,38.3,77.8,42
"T35","2025-10",20.8,27.9,7.1,70,38.3,77.8,51
"T36","2025-10",19.2,29,9.8,70,33.9,77.8,29
"T01","2025-11",18,28.3,10.3,58,19,39,15
"T02","2025-11",18.3,26.2,7.9,58,23.6,39,52
"T03","2025-11",17.1,28.8,11.7,59,20,39,20
"T04","2025-11",18,28.9,10.9,66,19.1,39,28
"T05","2025-11",17.8,30.7,12.9,59,22.4,39,2
"T06","2025-11",17.9,27.6,9.7,60,19.8,39,25
"T07","2025-11",17.6,29.2,11.7,53,20.7,39,13
"T08","2025-11",18.2,29.4,11.2,59,21.8,39,8
"T09","2025-11",17.5,27.9,10.4,62,18.4,39,24
"T10","2025-11",18,26.5,8.5,60,24.4,39,42
"T11","2025-11",18,28.2,10.2,63,22.4,39,41
"T12","2025-11",17.2,29.1,11.9,65,17.7,39,14
"T13","2025-11",18,30.2,12.2,63,25,39,23
"T14","2025-11",17.9,27.8,9.9,66,24.7,39,28
"T15","2025-11",16.6,28.6,12,62,22.9,39,6
"T16","2025-11",18.2,27.2,9,59,27.2,39,39
"T17","2025-11",18.4,26.7,8.3,68,29.6,39,43
"T18","2025-11",18,30.6,12.6,55,25.8,39,4
"T19","2025-11",17.7,29.2,11.5,68,23.4,39,24
"T20","2025-11",17.5,27.6,10.1,65,26.6,39,38
"T21","2025-11",18.8,27.3,8.5,65,29.6,39,48
"T22","2025-11",18.3,27.6,9.3,61,27.5,39,33
"T23","2025-11",17,30.4,13.3,63,22.5,39,5
"T24","2025-11",18.3,27.7,9.4,61,26.5,39,31
"T25","2025-11",19,27.3,8.3,82,37,39,49
"T26","2025-11",17.6,28.5,10.9,73,30.4,39,45
"T27","2025-11",18.9,26.1,7.2,70,38.7,39,53
"T28","2025-11",18.4,29.5,11,69,28.3,39,6
"T29","2025-11",18.2,27,8.8,78,35.1,39,50
"T30","2025-11",18.5,26.8,8.2,78,34.9,39,42
"T31","2025-11",18.5,28.2,9.7,72,32,39,38
"T32","2025-11",18.1,27.7,9.6,68,32.8,39,36
"T33","2025-11",18.1,27.9,9.8,73,30.4,39,34
"T34","2025-11",18.7,26.5,7.8,71,30.2,39,42
"T35","2025-11",19,26.4,7.4,79,35,39,51
"T36","2025-11",19.1,28.8,9.7,66,34.3,39,29
"T01","2025-12",16.2,27.1,10.9,61,24.7,86.1,15
"T02","2025-12",17.5,24.8,7.3,65,32.3,86.1,52
"T03","2025-12",16.4,26.8,10.4,67,27.1,86.1,20
"T04","2025-12",16.6,26.2,9.6,66,26.9,86.1,28
"T05","2025-12",16.8,27.8,11,57,20.6,86.1,2
"T06","2025-12",15.1,25.8,10.7,67,25.2,86.1,25
"T07","2025-12",16.5,27.8,11.2,60,30.5,86.1,13
"T08","2025-12",15.5,28.9,13.4,54,24.9,86.1,8
"T09","2025-12",17,27.3,10.4,58,25.9,86.1,24
"T10","2025-12",16.2,25.6,9.4,67,30.1,86.1,42
"T11","2025-12",16.6,26.6,10,69,30.5,86.1,41
"T12","2025-12",15.7,26.8,11,60,22.4,86.1,14
"T13","2025-12",16.1,24.9,8.8,69,30.8,86.1,23
"T14","2025-12",16.6,26.6,9.9,67,31.5,86.1,28
"T15","2025-12",16.2,28.3,12.1,61,27.1,86.1,6
"T16","2025-12",16.2,25.3,9.1,60,33,86.1,39
"T17","2025-12",17.7,26.6,8.9,70,37,86.1,43
"T18","2025-12",15.9,28.2,12.3,64,28,86.1,4
"T19","2025-12",16.2,28.1,11.9,70,31.6,86.1,24
"T20","2025-12",16.9,24.5,7.6,68,35.1,86.1,38
"T21","2025-12",17.2,25.6,8.5,73,33.4,86.1,48
"T22","2025-12",17.1,26.3,9.2,69,31.3,86.1,33
"T23","2025-12",16.4,28.5,12.1,61,27.1,86.1,5
"T24","2025-12",16.5,27.6,11.1,68,36.5,86.1,31
"T25","2025-12",17.8,24.8,7,76,42,86.1,49
"T26","2025-12",16.9,26.7,9.8,72,39.3,86.1,45
"T27","2025-12",17.1,25,7.8,78,37.2,86.1,53
"T28","2025-12",16.3,27.7,11.4,68,32.7,86.1,6
"T29","2025-12",17.8,24.2,6.4,77,38.4,86.1,50
"T30","2025-12",17.9,25.2,7.3,73,39.4,86.1,42
"T31","2025-12",17.3,25.6,8.3,75,37.7,86.1,38
"T32","2025-12",16.7,26.6,9.9,76,37.1,86.1,36
"T33","2025-12",18.4,26.6,8.2,76,39.8,86.1,34
"T34","2025-12",16.8,24.8,8,70,38.2,86.1,42
"T35","2025-12",17,24.2,7.2,77,39.7,86.1,51
"T36","2025-12",17,25.4,8.4,70,39,86.1,29
